"topic" "term" "beta"
"152" 16 "depend" 0.0067383990899484
"153" 16 "hospit" 0.00669001054110718
"154" 16 "condit" 0.00662668360520316
"155" 16 "delet" 0.00648854162025963
"156" 16 "particip" 0.00632227767442415
"157" 16 "structur" 0.00560986941126162
"158" 16 "expand" 0.00535003533142381
"159" 16 "discrimin" 0.00533993284765176
"160" 16 "cross" 0.00533159369863272
"161" 17 "enhanc" 0.0103595113651857
"162" 17 "reflect" 0.00884028118325075
"163" 17 "disrupt" 0.00793048420025913
"164" 17 "methyl" 0.00614788463755585
"165" 17 "stabil" 0.00569143925740588
"166" 17 "attend" 0.00533345611829996
"167" 17 "link" 0.00519621544526743
"168" 17 "design" 0.00508540030118681
"169" 17 "conjug" 0.00405811899326543
"170" 17 "type" 0.00400334482692525
"171" 18 "modul" 0.011394795904637
"172" 18 "modifi" 0.00827916786984303
"173" 18 "produc" 0.0078100947923531
"174" 18 "adapt" 0.00569080262901595
"175" 18 "commit" 0.00535893627164966
"176" 18 "doubl" 0.0053538667801816
"177" 18 "attribut" 0.00535067789211451
"178" 18 "preserv" 0.00529281119553076
"179" 18 "call" 0.00529106983228571
"180" 18 "disinfect" 0.00527339938176445
