"topic" "term" "beta"
"56" 6 "restrict" 0.0043801699212502
"57" 6 "vari" 0.00398413529978857
"58" 6 "displai" 0.00393430095171943
"59" 6 "examin" 0.00391636838540184
"60" 6 "escal" 0.00389302865791045
"61" 7 "impair" 0.00526723403478221
"62" 7 "regul" 0.00523299298509359
"63" 7 "distinguish" 0.00449414585215467
"64" 7 "identifi" 0.00404365894332195
"65" 7 "link" 0.00396287420176332
"66" 7 "observ" 0.00388072628150748
"67" 7 "conform" 0.00381807303311833
"68" 7 "promot" 0.00372683976165656
"69" 7 "fund" 0.00338048864960371
"70" 7 "region" 0.00310261022139565
"71" 8 "progress" 0.00741257817157125
"72" 8 "adapt" 0.00674108292920934
"73" 8 "combin" 0.00580941371799874
"74" 8 "occur" 0.00524243647695838
"75" 8 "conjug" 0.00497760045241351
"76" 8 "oper" 0.00485647540693635
"77" 8 "model" 0.00472012751453031
"78" 8 "increas" 0.00452899451222644
"79" 8 "imag" 0.00447690593461739
"80" 8 "modul" 0.00429242893797042
"81" 9 "activ" 0.00919692270833258
"82" 9 "effect" 0.00574941452930773
"83" 9 "emerg" 0.00529184724371853
"84" 9 "applic" 0.00452134162058241
"85" 9 "extens" 0.00443858728729619
"86" 9 "implement" 0.00375476027550619
"87" 9 "code" 0.00355925918717216
"88" 9 "excit" 0.0034360452480088
"89" 9 "oncogen" 0.0033726109958623
"90" 9 "abnorm" 0.00324213711866336
"91" 10 "transit" 0.00528457809433486
"92" 10 "revers" 0.00471257234869165
"93" 10 "challeng" 0.0045751908791853
"94" 10 "correct" 0.00453450137721777
"95" 10 "valid" 0.00448038462299228
"96" 10 "inform" 0.00341277491147126
"97" 10 "genet" 0.00334479428083153
"98" 10 "delai" 0.00331826243467617
"99" 10 "shape" 0.00330228381220354
"100" 10 "identifi" 0.00323905768660762
"101" 11 "advanc" 0.00681833516008222
"102" 11 "remov" 0.00516488723594496
"103" 11 "releas" 0.00371720104566981
"104" 11 "signal" 0.00361397091506913
"105" 11 "immunosuppress" 0.00335513545380733
"106" 11 "topic" 0.0033535280932247
"107" 11 "counsel" 0.0031112124038803
"108" 11 "comprehens" 0.00285107556641956
"109" 11 "contribut" 0.00263697954656779
"110" 11 "concentr" 0.00243964834636464
"111" 12 "indic" 0.00771783409842231
"112" 12 "constitut" 0.00643308499615517
"113" 12 "enhanc" 0.00581915079621128
"114" 12 "affect" 0.00481189833896784
"115" 12 "posit" 0.00451888867413703
"116" 12 "sign" 0.0044994908444139
"117" 12 "condit" 0.00415691704004528
"118" 12 "repress" 0.00386586761124548
"119" 12 "blunt" 0.00343229834288811
"120" 12 "inhibit" 0.00330627374980092
"121" 13 "enter" 0.00526466066957324
"122" 13 "infect" 0.00519283210970602
"123" 13 "deriv" 0.00500663062608169
"124" 13 "map" 0.00389947939812713
"125" 13 "result" 0.00386240853391842
"126" 13 "interact" 0.00376119371939095
"127" 13 "argu" 0.00335623098815404
"128" 13 "transloc" 0.00335330426675772
"129" 13 "intent" 0.00328471950679135
"130" 13 "blot" 0.003225400297574
"131" 14 "demonstr" 0.00614215902658341
"132" 14 "phosphoryl" 0.00562578062150816
"133" 14 "deplet" 0.00559041995163346
"134" 14 "modul" 0.00469893249279286
"135" 14 "origin" 0.00460410329291963
"136" 14 "clinic" 0.0045670066020666
"137" 14 "determin" 0.00438788980397781
"138" 14 "cooper" 0.00434565747818119
"139" 14 "start" 0.00419667864841646
"140" 14 "limit" 0.00391800874258502
"141" 15 "gener" 0.00886644469265318
"142" 15 "modifi" 0.00755230385232012
"143" 15 "toler" 0.00688511660143456
"144" 15 "estim" 0.00560928788582651
"145" 15 "label" 0.00511406760815086
"146" 15 "character" 0.00471324868334463
"147" 15 "pattern" 0.0042021271973365
"148" 15 "competit" 0.00408686788949918
"149" 15 "attenu" 0.00365847599447824
"150" 15 "regener" 0.00364816592130852
